Date,Company,Role,Link,Status,Match Score
2026-06-10 00:32:21,Zippee,Application Developer,https://www.naukri.com/job-listings-application-developer-zippee-gurugram-1-to-2-years-050126501877,skipped_low_match_48.0,48.0
2026-06-10 00:32:21,SRI In5net,Application Developer,https://www.naukri.com/job-listings-application-developer-sri-in5net-bengaluru-1-to-5-years-100718501153,skipped_low_match_55.0,55.0
2026-06-10 00:32:21,Zenith Software,Apps Developer,https://www.naukri.com/job-listings-apps-developer-zenith-india-pvt-ltd-noida-1-to-4-years-301025505999,skipped_low_match_32.1,32.1
2026-06-10 00:32:21,Webwing Technologies,Fresher - Laravel Application Developer,https://www.naukri.com/job-listings-fresher-laravel-application-developer-webwing-technologies-chennai-0-to-2-years-221024501387,skipped_low_match_49.6,49.6
2026-06-10 00:32:21,Sri Anand Technologies,"Application Developer (C#, MSSQL)",https://www.naukri.com/job-listings-application-developer-c-mssql-sri-anand-technologies-bilaspur-1-to-5-years-180424500912,skipped_low_match_40.0,40.0
2026-06-10 00:32:21,Sri Anand Technologies,"Application Developer (C#, MSSQL)",https://www.naukri.com/job-listings-application-developer-c-mssql-sri-anand-technologies-bilaspur-1-to-4-years-060324501773,skipped_low_match_45.5,45.5
2026-06-10 00:33:23,Zerosoft Technologies,Mobile Application Developer,https://www.naukri.com/job-listings-mobile-application-developer-zerosoft-technologies-madurai-tiruppur-salem-chennai-tiruchirapalli-coimbatore-0-to-3-years-020321500543,skipped_low_match_49.6,49.6
2026-06-10 00:33:23,Carsake,Mobile Application Developer,https://www.naukri.com/job-listings-mobile-application-developer-carsake-not-specified-1-to-2-years-260318501324,skipped_low_match_49.6,49.6
2026-06-10 00:33:23,Fort Infotech,Mobile Application Developer,https://www.naukri.com/job-listings-mobile-application-developer-fort-infotech-nagpur-0-to-1-years-030419500618,skipped_low_match_48.0,48.0
2026-06-10 00:33:23,Fort Infotech,Mobile Application Developer,https://www.naukri.com/job-listings-mobile-application-developer-fort-infotech-nagpur-0-to-3-years-301118501438,skipped_low_match_48.0,48.0
2026-06-10 00:33:23,Netsity Systems,Mobile Application Developer,https://www.naukri.com/job-listings-mobile-application-developer-netsity-systems-p-ltd-new-delhi-1-to-3-years-190925502454,skipped_low_match_51.2,51.2
2026-06-10 00:33:23,ELK Education,"Mobile Application Developer, Flutter Developer",https://www.naukri.com/job-listings-mobile-application-developer-flutter-developer-elk-education-india-pvt-ltd-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-1-to-4-years-060226507304,skipped_low_match_60.5,60.5
2026-06-10 00:33:23,Potla Tech Solutions,Mobile Application Developer,https://www.naukri.com/job-listings-mobile-application-developer-potla-tech-solutions-guntur-1-to-5-years-060125502861,skipped_low_match_40.0,40.0
2026-06-10 00:33:23,Fort Infotech,Mobile Application Developer,https://www.naukri.com/job-listings-mobile-application-developer-fort-infotech-nagpur-nagpur-0-to-3-years-240715501781,skipped_low_match_48.0,48.0
2026-06-10 00:33:23,Visiabletech Consulting,MOBILE APPLICATION DEVELOPER,https://www.naukri.com/job-listings-mobile-application-developer-visiabletech-consulting-llp-howrah-1-to-2-years-210426502621,skipped_low_match_48.0,48.0
2026-06-10 00:33:23,Bluesapling,Mobile Application Developer,https://www.naukri.com/job-listings-mobile-application-developer-bluesapling-technologies-pvt-ltd-bengaluru-1-to-3-years-180725500257,skipped_low_match_63.0,63.0
2026-06-10 00:33:23,Innovasphere Infotech,Mobile Application Developer,https://www.naukri.com/job-listings-mobile-application-developer-innovassphere-infotech-lucknow-1-to-6-years-230518500215,skipped_low_match_41.6,41.6
2026-06-10 00:33:23,Probity Venture,Mobile Application Developer,https://www.naukri.com/job-listings-mobile-application-developer-probity-venture-pune-1-to-5-years-160420500467,skipped_low_match_40.0,40.0
2026-06-10 00:33:23,Authorselvi,Mobile Apps Developer,https://www.naukri.com/job-listings-mobile-apps-developer-authorselvi-vellore-1-to-5-years-210526500134,skipped_low_match_30.0,30.0
2026-06-10 00:33:23,Fort Infotech,Mobile Application Developer,https://www.naukri.com/job-listings-mobile-application-developer-fort-infotech-nagpur-1-to-5-years-180918500252,skipped_low_match_40.0,40.0
2026-06-10 00:33:23,Write Academy,Mobile Application Developer,https://www.naukri.com/job-listings-mobile-application-developer-write-academy-chennai-1-to-4-years-140825502919,skipped_low_match_47.1,47.1
2026-06-10 00:33:38,Accenture,Custom Software Engineer,https://www.naukri.com/job-listings-custom-software-engineer-accenture-solutions-pvt-ltd-hyderabad-1-to-2-years-080626927050,skipped_low_match_55.0,55.0
2026-06-10 00:33:38,Lloyds Offshore Global Services,Software Engineer,https://www.naukri.com/job-listings-software-engineer-lloyds-offshore-global-services-private-limited-hyderabad-1-to-4-years-080626502235,skipped_low_match_60.5,60.5
2026-06-10 00:33:38,Leading MNC Client,Hiring Software Engineers - Fresher & Experienced Both,https://www.naukri.com/job-listings-hiring-software-engineers-fresher-experienced-both-balasundaram-santosh-hyderabad-secunderabad-chennai-bangalore-bengaluru-0-to-5-years-110323003865,skipped_low_match_58.6,58.6
2026-06-10 00:33:38,Merck Sharp & Dohme (MSD),"Assoc. Spclst , Software Engineer Professional",https://www.naukri.com/job-listings-assoc-spclst-software-engineer-professional-msd-pharmaceuticals-private-limited-hyderabad-1-to-6-years-090626503582,skipped_low_match_56.6,56.6
2026-06-10 00:33:52,Texas Instruments,Software Engineer,https://www.naukri.com/job-listings-software-engineer-texas-instruments-india-ltd-daman-diu-bengaluru-0-to-3-years-030626503223,skipped_low_match_0.0,0.0
2026-06-10 00:33:52,Beckman Coulter,Software Engineer,https://www.naukri.com/job-listings-software-engineer-beckman-coulter-india-pvt-ltd-bengaluru-1-to-6-years-040626502628,skipped_low_match_0.0,0.0
2026-06-10 00:33:52,Beckman Coulter,Software Engineer,https://www.naukri.com/job-listings-software-engineer-beckman-coulter-india-pvt-ltd-bengaluru-1-to-6-years-030626504641,skipped_low_match_0.0,0.0
2026-06-10 00:33:52,ACL Digital,Software Engineer,https://www.naukri.com/job-listings-software-engineer-acl-digital-bengaluru-1-to-3-years-090626501114,skipped_low_match_63.0,63.0
2026-06-10 00:33:53,ACL Digital,Software Engineer,https://www.naukri.com/job-listings-software-engineer-acl-digital-bengaluru-1-to-3-years-090626501113,skipped_low_match_63.0,63.0
2026-06-10 00:33:53,Infinite,Software Engineer,https://www.naukri.com/job-listings-software-engineer-infinite-computer-solutions-india-pvt-ltd-bengaluru-1-to-5-years-090626501483,skipped_low_match_56.6,56.6
2026-06-10 00:33:53,Cisco,Software Engineer,https://www.naukri.com/job-listings-software-engineer-cisco-bengaluru-1-to-3-years-090626503716,skipped_low_match_64.6,64.6
2026-06-10 00:33:53,PIERIAN,Software Engineer,https://www.naukri.com/job-listings-software-engineer-pierian-services-bengaluru-1-to-3-years-050626500208,skipped_low_match_64.6,64.6
2026-06-10 00:33:53,Barclays,Software Engineer,https://www.naukri.com/job-listings-software-engineer-barclays-shared-services-bengaluru-0-to-7-years-050626501139,skipped_low_match_55.0,55.0
2026-06-10 00:33:53,Happiest Minds Technologies,SOFTWARE ENGINEER - AngularJS,https://www.naukri.com/job-listings-software-engineer-angularjs-happiest-minds-technologies-pvt-ltd-bengaluru-1-to-6-years-090626501541,skipped_low_match_59.8,59.8
2026-06-10 00:33:53,Accenture,Custom Software Engineer,https://www.naukri.com/job-listings-custom-software-engineer-accenture-solutions-pvt-ltd-bengaluru-0-to-1-years-020626921703,skipped_low_match_63.0,63.0
2026-06-10 00:35:58,Moxie Systems Inc,PythonDeveloper-Gainwell Professional,https://www.naukri.com/job-listings-pythondeveloper-gainwell-professional-moxie-systems-inc-hyderabad-0-to-2-years-080626503132,skipped_low_match_0.0,0.0
2026-06-10 00:36:46,Visions It Park,Mean Stack Developers,https://www.naukri.com/job-listings-mean-stack-developers-visions-it-park-chandigarh-chandigarh-1-to-3-years-291025501228,skipped_low_match_0.0,0.0
2026-06-10 00:36:48,Realizer Technologies,Mean Stack Developer,https://www.naukri.com/job-listings-mean-stack-developer-realizer-techonlogies-pune-1-to-2-years-280525503694,skipped_low_match_0.0,0.0
2026-06-10 00:36:50,Kriyatec It Systems,MEAN Stack Developer,https://www.naukri.com/job-listings-mean-stack-developer-kriyatec-it-systems-pvt-ltd-chennai-1-to-2-years-311025502093,skipped_low_match_0.0,0.0
2026-06-10 00:36:53,Mansa Infotech,Mean Stack Developer,https://www.naukri.com/job-listings-mean-stack-developer-mansa-infotech-pvt-ltd-mohali-1-to-5-years-041125502114,skipped_low_match_0.0,0.0
2026-06-10 00:36:55,Synram Techno LAB,MEAN Stack Developer,https://www.naukri.com/job-listings-mean-stack-developer-synram-techno-lab-gwalior-0-to-1-years-020626502273,skipped_low_match_0.0,0.0
2026-06-10 00:36:58,The Entrepreneurship Network (TEN),MEAN Stack Developer Internship,https://www.naukri.com/job-listings-mean-stack-developer-internship-the-entrepreneurship-network-new-delhi-0-to-1-years-220725505003,skipped_low_match_0.0,0.0
2026-06-10 00:37:00,Zippr,Mean Stack Developer,https://www.naukri.com/job-listings-mean-stack-developer-zippr-in-hyderabad-1-to-2-years-221220500673,skipped_low_match_0.0,0.0
2026-06-10 00:37:02,AtoZ Infoway,MEAN Stack Developer,https://www.naukri.com/job-listings-mean-stack-developer-atoz-infoway-llp-gandhinagar-1-to-6-years-111125501161,skipped_low_match_0.0,0.0
2026-06-10 00:37:05,Dvij Infotech,NodeJS/Full Stack/MEAN Stack Developer,https://www.naukri.com/job-listings-nodejs-full-stack-mean-stack-developer-dvij-infotech-surat-1-to-3-years-280526501964,skipped_low_match_0.0,0.0
2026-06-10 00:37:07,Dvij Infotech,NodeJS/Full Stack/MEAN Stack Developer,https://www.naukri.com/job-listings-nodejs-full-stack-mean-stack-developer-dvij-infotech-ahmedabad-1-to-3-years-121125503734,skipped_low_match_0.0,0.0
2026-06-10 00:37:10,Tatpata,MEAN Stack Developer,https://www.naukri.com/job-listings-mean-stack-developer-tatpara-hyderabad-1-to-5-years-290925503076,skipped_low_match_0.0,0.0
2026-06-10 00:37:12,Jenex Technologies,MEAN Stack Developer,https://www.naukri.com/job-listings-mean-stack-developer-jenex-technologies-ahmedabad-1-to-2-years-040724501257,skipped_low_match_0.0,0.0
2026-06-10 00:37:14,Zippr,Mean Stack Developer,https://www.naukri.com/job-listings-mean-stack-developer-zippr-in-hyderabad-1-to-2-years-120320501804,skipped_low_match_0.0,0.0
2026-06-10 00:37:17,Codevian Technologies,MEAN Stack Developer,https://www.naukri.com/job-listings-mean-stack-developer-codevian-technologies-pvt-ltd-pune-1-to-5-years-070725502198,skipped_low_match_0.0,0.0
2026-06-10 00:38:20,Cognitus,Full Stack Developer,https://www.naukri.com/job-listings-full-stack-developer-cognitus-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-1-to-4-years-010823500222,skipped_low_match_0.0,0.0
2026-06-10 00:38:20,Plutonapps,MERN Stack Intern,https://www.naukri.com/job-listings-mern-stack-intern-plutonapps-kolkata-0-to-1-years-220125504199,skipped_low_match_39.6,39.6
2026-06-10 00:38:22,Abstrabit Technologies,Fullstack Engineer (SDE-1),https://www.naukri.com/job-listings-fullstack-engineer-sde-1-abstrabit-technologies-bengaluru-1-to-3-years-270526021639,skipped_low_match_0.0,0.0
2026-06-10 00:38:25,S4sourcing,Associate Software Engineer - MERN Stack,https://www.naukri.com/job-listings-associate-software-engineer-mern-stack-s4sourcing-india-private-limited-noida-1-to-4-years-140825500357,skipped_low_match_0.0,0.0
2026-06-10 00:38:27,Kiebot,Developer,https://www.naukri.com/job-listings-developer-kiebot-learning-solutions-kolkata-mumbai-new-delhi-hyderabad-pune-chennai-bengaluru-0-to-1-years-100325503653,skipped_low_match_0.0,0.0
2026-06-10 00:38:30,Prologic Technologies,MERN Developer,https://www.naukri.com/job-listings-mern-developer-prologic-technologies-mohali-1-to-4-years-010626503442,skipped_low_match_0.0,0.0
2026-06-10 00:38:32,Porak Technologies,MERN Developer,https://www.naukri.com/job-listings-mern-developer-pokak-technologies-pvt-ltd-kochi-1-to-4-years-190925502952,skipped_low_match_0.0,0.0
2026-06-10 00:39:34,Limitscale,Junior MERN Developer,https://www.naukri.com/job-listings-junior-mern-developer-limitscale-technologies-bengaluru-0-to-1-years-211024503567,skipped_low_match_0.0,0.0
2026-06-10 00:39:36,Infusory Future Tech Labs,Full Stack (MERN) Developer Intern,https://www.naukri.com/job-listings-full-stack-mern-developer-intern-tutar-by-infusory-kochi-0-to-1-years-050924505043,skipped_low_match_0.0,0.0
2026-06-10 00:39:38,Bootcoding,MERN Developer,https://www.naukri.com/job-listings-mern-developer-bootcoding-nagpur-1-to-3-years-150526502869,skipped_low_match_0.0,0.0
2026-06-10 00:39:41,Qloron Technology,MERN Developer,https://www.naukri.com/job-listings-mern-developer-qloron-pvt-ltd-nagpur-1-to-3-years-110325503999,skipped_low_match_0.0,0.0
2026-06-10 00:39:43,Perfectkode Software Technologies,Full-Stack MERN Developer,https://www.naukri.com/job-listings-full-stack-mern-developer-perfectkode-software-technologies-noida-1-to-3-years-031224506381,skipped_low_match_0.0,0.0
2026-06-10 00:39:46,Bootcoding,MERN Developer,https://www.naukri.com/job-listings-mern-developer-bootcoding-nagpur-1-to-3-years-150526505480,skipped_low_match_0.0,0.0
2026-06-10 00:39:48,Bootcoding,Junior MERN Developer,https://www.naukri.com/job-listings-junior-mern-developer-bootcoding-nagpur-0-to-2-years-150526505237,skipped_low_match_0.0,0.0
2026-06-10 00:39:51,Pearl Organisation,MERN Developer (Full Stack),https://www.naukri.com/job-listings-mern-developer-full-stack-pearl-organisation-dehradun-1-to-5-years-031125501519,skipped_low_match_0.0,0.0
2026-06-10 00:39:53,Cyber Matrix Solutions,Mern Developer,https://www.naukri.com/job-listings-mern-developer-cyber-matrix-solutions-noida-1-to-2-years-170924500522,skipped_low_match_0.0,0.0
2026-06-10 00:39:55,TP Digital Technologies,Full Stack Developer (MERN),https://www.naukri.com/job-listings-full-stack-developer-mern-tp-digital-technologies-kolkata-1-to-4-years-080626503298,skipped_low_match_0.0,0.0
2026-06-10 00:39:58,Azeosoft Web Technologies & Solutions,Full Stack MERN Developer,https://www.naukri.com/job-listings-full-stack-mern-developer-azeosoft-web-technologies-private-limited-noida-0-to-1-years-071125501605,skipped_low_match_0.0,0.0
